timestamp,rssi,label
1755534100,-61,no_motion
1755534101,-61,no_motion
1755534102,-52,no_motion
1755534103,-52,no_motion
1755534109,-52,no_motion
1755534110,-56,no_motion
1755534111,-56,no_motion
1755534112,-56,no_motion
1755534113,-51,no_motion
1755534119,-56,no_motion
1755534120,-52,no_motion
1755534121,-52,no_motion
1755534122,-52,no_motion
1755534123,-57,no_motion
1755534129,-51,no_motion
1755534130,-55,no_motion
1755534131,-55,no_motion
1755534132,-55,no_motion
1755534133,-51,no_motion
1755534139,-51,no_motion
1755534140,-51,no_motion
1755534142,-51,no_motion
1755534143,-51,no_motion
1755534144,-51,no_motion
1755534150,-52,no_motion
1755534151,-55,no_motion
1755534152,-51,no_motion
1755534153,-51,no_motion
1755534155,-51,no_motion
1755534160,-57,no_motion
1755534162,-51,no_motion
1755534163,-51,no_motion
1755534164,-51,no_motion
1755534165,-56,no_motion
1755534171,-52,no_motion
1755534172,-56,no_motion
1755534173,-51,no_motion
1755534174,-55,no_motion
1755534175,-51,no_motion
1755534181,-55,no_motion
1755534182,-51,no_motion
1755534183,-51,no_motion
1755534184,-50,no_motion
1755534186,-50,no_motion
1755534191,-51,no_motion
1755534193,-51,no_motion
1755534194,-51,no_motion
1755534195,-51,no_motion
1755534196,-51,no_motion
1755534202,-51,no_motion
1755534203,-51,no_motion
1755534204,-51,no_motion
1755534205,-51,no_motion
1755534206,-51,no_motion
1755534212,-51,no_motion
1755534213,-57,no_motion
1755534215,-57,no_motion
1755534216,-57,no_motion
1755534217,-51,no_motion
1755534223,-56,no_motion
1755534224,-56,no_motion
1755534225,-56,no_motion
1755534226,-56,no_motion
1755534227,-56,no_motion
1755534233,-51,no_motion
1755534234,-57,no_motion
1755534235,-51,no_motion
1755534236,-51,no_motion
1755534237,-52,no_motion
1755534243,-57,no_motion
1755534244,-52,no_motion
1755534245,-55,no_motion
1755534246,-55,no_motion
1755534248,-56,no_motion
1755534254,-52,no_motion
1755534255,-56,no_motion
1755534256,-56,no_motion
1755534257,-56,no_motion
1755534258,-56,no_motion
1755534264,-56,no_motion
1755534265,-52,no_motion
1755534266,-52,no_motion
1755534267,-52,no_motion
1755534269,-55,no_motion
1755534275,-55,no_motion
1755534276,-55,no_motion
1755534277,-55,no_motion
1755534278,-55,no_motion
1755534279,-52,no_motion
1755534285,-52,no_motion
1755534286,-52,no_motion
1755534287,-52,no_motion
1755534288,-52,no_motion
1755534290,-56,no_motion
1755534296,-51,no_motion
1755534297,-55,no_motion
1755534298,-52,no_motion
1755534299,-56,no_motion
1755534300,-56,no_motion
1755534306,-56,no_motion
1755534307,-52,no_motion
1755534308,-56,no_motion
1755534310,-52,no_motion
1755534311,-55,no_motion
1755534317,-52,no_motion
1755534318,-57,no_motion
1755534319,-57,no_motion
1755534320,-57,no_motion
1755534321,-52,no_motion
1755534326,-52,no_motion
1755534328,-52,no_motion
1755534329,-55,no_motion
1755534330,-52,no_motion
1755534331,-57,no_motion
1755534337,-52,no_motion
1755534338,-56,no_motion
1755534339,-52,no_motion
1755534340,-57,no_motion
1755534342,-52,no_motion
1755534347,-56,no_motion
1755534348,-56,no_motion
1755534350,-57,no_motion
1755534351,-52,no_motion
1755534352,-56,no_motion
1755534357,-52,no_motion
1755534359,-57,no_motion
1755534360,-52,no_motion
1755534361,-55,no_motion
1755534362,-52,no_motion
1755534367,-56,no_motion
1755534369,-52,no_motion
1755534370,-55,no_motion
1755534371,-52,no_motion
1755534372,-56,no_motion
1755534378,-52,no_motion
1755534379,-57,no_motion
1755534380,-51,no_motion
1755534381,-55,no_motion
1755534382,-55,no_motion
1755534388,-55,no_motion
1755534389,-51,no_motion
1755534390,-55,no_motion
1755534391,-51,no_motion
1755534393,-55,no_motion
1755534398,-51,no_motion
1755534399,-56,no_motion
1755534401,-52,no_motion
1755534402,-55,no_motion
1755534403,-52,no_motion
1755534409,-57,no_motion
1755534410,-51,no_motion
1755534411,-51,no_motion
1755534412,-51,no_motion
1755534413,-57,no_motion
1755534419,-51,no_motion
1755534420,-55,no_motion
1755534421,-51,no_motion
1755534422,-55,no_motion
1755534423,-51,no_motion
1755534429,-55,no_motion
1755534430,-51,no_motion
1755534431,-56,no_motion
1755534432,-52,no_motion
1755534433,-57,no_motion
1755534439,-52,no_motion
1755534440,-58,no_motion
